Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
4947	-200.0	0.0	-200.0	-200.0	200.0	-63.958275	5.95227	-51.46604	-78.120636	19792000	0.0042255744	601.23145	0.0	-34.221954	0.006775923	-3.5762787e-10	3850.408910751343
4948	-200.0	0.0	-200.0	-200.0	200.0	-61.885975	4.7575626	-52.552353	-73.60437	19796000	-0.00456243	591.8473	0.0	-14.907349	0.0067771086	4.768372e-10	3851.202394962311
4949	-200.0	0.0	-200.0	-200.0	200.0	-62.536453	3.8497825	-50.941727	-70.29564	19800000	0.0055850684	582.1956	0.0	-6.9795227	0.006761131	-1.192093e-10	3851.971200942993
4950	-200.0	0.0	-200.0	-200.0	200.0	-62.187195	4.729786	-51.27193	-72.42096	19804000	7.799099e-06	584.5973	0.0	-12.212021	0.0067665162	0.0	3852.6771473884583
4951	-200.0	0.0	-200.0	-200.0	200.0	-62.14118	4.7484016	-51.7855	-73.63457	19808000	0.0073207095	575.83954	0.0	-2.2672577	0.006768982	0.0	3853.4245154857635
4952	-200.0	0.0	-200.0	-200.0	200.0	-62.6639	4.528785	-52.44361	-72.585625	19812000	-0.002973699	572.77924	0.0	-1.4444122	0.0068161758	3.5762787e-10	3854.178646802902
4953	-200.0	0.0	-200.0	-200.0	200.0	-62.263416	4.70378	-52.119713	-72.59974	19816000	0.0048310882	585.93933	0.0	-17.839706	0.0068378486	-2.3841856e-10	3854.9444930553436
4954	-200.0	0.0	-200.0	-200.0	200.0	-62.18146	5.722371	-50.24986	-74.94353	19820000	-5.436894e-06	584.0231	0.0	-8.088165	0.0068725795	-2.3841856e-10	3855.6538887023926
4955	-200.0	0.0	-200.0	-200.0	200.0	-62.404594	4.7158656	-52.00236	-72.89611	19824000	-0.0007934759	571.7964	0.0	-1.0819855	0.0069067413	3.5762787e-10	3856.38783454895
4956	-200.0	0.0	-200.0	-200.0	200.0	-62.708183	4.6111526	-52.10606	-73.10626	19828000	0.0077371495	570.56836	0.0	-1.9429321	0.0069460655	0.0	3857.172070980072
4957	-200.0	0.0	-200.0	-200.0	200.0	-62.846863	4.757042	-51.469913	-73.65705	19832000	0.0011272094	583.1808	0.0	-8.5364685	0.0070136497	2.384186e-10	3857.9206743240356
4958	-200.0	0.0	-200.0	-200.0	200.0	-62.49299	4.8142085	-52.63851	-72.39558	19836000	-5.8293817e-06	585.0697	0.0	-12.14827	0.007063105	0.0	3858.6485154628754
4959	-200.0	0.0	-200.0	-200.0	200.0	-62.66193	5.006318	-50.685844	-73.3596	19840000	0.0012401948	580.2223	0.0	-1.7602539	0.007129129	-4.768372e-10	3859.4056072235107
4960	-200.0	0.0	-200.0	-200.0	200.0	-62.54269	4.7876034	-51.205982	-73.3748	19844000	0.0034708367	585.31116	0.0	-1.3937378	0.0071733124	-2.3841856e-10	3860.21386218071
4961	-200.0	0.0	-200.0	-200.0	200.0	-61.86997	5.1045327	-50.674416	-74.12855	19848000	-0.0017245886	567.6749	0.0	-8.700699	0.00722287	0.0	3860.9912672042847
4962	-200.0	0.0	-200.0	-200.0	200.0	-63.631355	6.001567	-50.711197	-76.23591	19852000	-0.0005669466	606.2863	0.0	-50.924576	0.00728661	-2.384186e-10	3861.6979858875275
4963	-200.0	0.0	-200.0	-200.0	200.0	-63.28513	4.938632	-51.701313	-75.22714	19856000	0.0016815977	571.5148	0.0	-3.6291504	0.0073097083	-1.192093e-10	3862.4297297000885
4964	-200.0	0.0	-200.0	-200.0	200.0	-61.510735	4.9945445	-51.256954	-74.230606	19860000	0.00365467	569.56177	0.0	-2.9872894	0.0073738005	3.5762787e-10	3863.1955239772797
4965	-200.0	0.0	-200.0	-200.0	200.0	-62.45504	5.0967145	-50.849335	-74.580635	19864000	0.0007910833	581.2957	0.0	-8.744919	0.007439361	0.0	3863.9299619197845
4966	-200.0	0.0	-200.0	-200.0	200.0	-62.636364	4.36779	-49.246826	-72.79982	19868000	-0.0026173326	579.4315	0.0	-15.073715	0.0074948026	1.192093e-10	3864.6400876045227
4967	-200.0	0.0	-200.0	-200.0	200.0	-63.279438	5.3034115	-49.128014	-74.66972	19872000	-0.00054337963	595.6731	0.0	-35.11389	0.0075313784	-5.960465e-10	3865.371447324753
4968	-200.0	0.0	-200.0	-200.0	200.0	-62.854862	5.137612	-51.05896	-73.59047	19876000	-8.3203195e-05	563.8321	0.0	-7.5142365	0.007576638	-3.5762787e-10	3866.136825799942
4969	-200.0	0.0	-200.0	-200.0	200.0	-62.31163	5.6706486	-50.044018	-75.449936	19880000	-0.0073961737	605.60126	0.0	-63.79431	0.0076061524	-4.768372e-10	3866.894943714142
4970	-200.0	0.0	-200.0	-200.0	200.0	-62.79719	5.385898	-50.682625	-76.37164	19884000	-0.0008206789	592.3687	0.0	-25.124283	0.007607427	-5.960465e-10	3867.625768661499
4971	-200.0	0.0	-200.0	-200.0	200.0	-62.427094	4.92651	-51.766556	-74.400566	19888000	0.0019377121	573.63556	0.0	-4.911484	0.007607042	2.384186e-10	3868.3996386528015
4972	-200.0	0.0	-200.0	-200.0	200.0	-62.197334	4.5791087	-52.571613	-74.18808	19892000	-0.0019193385	580.23456	0.0	-13.373901	0.00761173	-1.1920928e-10	3869.1477382183075
4973	-200.0	0.0	-200.0	-200.0	200.0	-62.669205	5.459074	-49.473427	-73.687454	19896000	-0.0014769498	582.4481	0.0	-3.0892181	0.0076140994	-2.7755576e-17	3869.911330461502
4974	-200.0	0.0	-200.0	-200.0	200.0	-62.112423	5.094908	-51.04508	-74.72558	19900000	0.0028787688	580.7911	0.0	-2.01445	0.0075944844	0.0	3870.5982077121735
4975	-200.0	0.0	-200.0	-200.0	200.0	-63.07223	4.8043404	-51.922207	-74.86075	19904000	-0.0041657505	581.9711	0.0	-4.871414	0.00760454	4.768372e-10	3871.326698064804
4976	-200.0	0.0	-200.0	-200.0	200.0	-62.581875	4.9533877	-52.579227	-72.71849	19908000	0.004566589	575.4409	0.0	-7.559662	0.007576949	1.192093e-10	3872.0836789608
4977	-200.0	0.0	-200.0	-200.0	200.0	-62.252758	4.925767	-51.049896	-73.80779	19912000	-0.0044747917	570.7564	0.0	-14.706329	0.0075866403	3.5762787e-10	3872.8371443748474
4978	-200.0	0.0	-200.0	-200.0	200.0	-63.756584	6.281832	-50.893295	-77.76598	19916000	0.008276325	596.6207	0.0	-20.005325	0.0075804535	1.192093e-10	3873.566338777542
4979	-200.0	0.0	-200.0	-200.0	200.0	-62.76656	5.035778	-51.876366	-77.09682	19920000	-0.0029665898	581.83295	0.0	-5.3681946	0.007614483	-2.384186e-10	3874.295432806015
4980	-200.0	0.0	-200.0	-200.0	200.0	-63.427563	4.962094	-51.558662	-74.97039	19924000	0.0033227636	572.46906	0.0	-1.877945	0.0076357913	5.9604643e-10	3875.0737764835358
4981	-200.0	0.0	-200.0	-200.0	200.0	-61.054035	5.3854117	-49.260635	-71.85607	19928000	-6.536164e-06	580.0804	0.0	-18.375977	0.007652681	0.0	3875.8603086471558
4982	-200.0	0.0	-200.0	-200.0	200.0	-62.236137	4.6177897	-52.29109	-72.497406	19932000	-0.0039917	576.14087	0.0	-8.253479	0.0076851537	-2.384186e-10	3876.5652527809143
4983	-200.0	0.0	-200.0	-200.0	200.0	-62.60309	4.9259825	-51.18273	-74.44028	19936000	-0.0040331017	563.9675	0.0	-8.152695	0.0077027935	0.0	3877.342917203903
4984	-200.0	0.0	-200.0	-200.0	200.0	-61.736984	6.026663	-49.706806	-77.43438	19940000	0.0029625697	593.7998	0.0	-18.468277	0.0076868776	8.3446505e-10	3878.090716123581
4985	-200.0	0.0	-200.0	-200.0	200.0	-62.64567	4.654274	-53.224777	-72.35723	19944000	-4.6738864e-05	581.85834	0.0	-2.2304535	0.0076898467	-2.384186e-10	3878.871541261673
4986	-200.0	0.0	-200.0	-200.0	200.0	-62.686142	4.770649	-51.678303	-74.65856	19948000	-8.961619e-06	580.76575	0.0	-11.550247	0.0077059614	-1.192093e-10	3879.574270963669
4987	-200.0	0.0	-200.0	-200.0	200.0	-62.485725	4.7677746	-52.230362	-73.587456	19952000	-0.0039088237	575.8006	0.0	-4.1986237	0.007714388	-1.192093e-10	3880.299996614456
4988	-200.0	0.0	-200.0	-200.0	200.0	-62.22429	4.808239	-51.78516	-74.32689	19956000	-0.0020442444	567.054	0.0	-19.88858	0.0076997927	-3.5762787e-10	3881.0621778964996
4989	-200.0	0.0	-200.0	-200.0	200.0	-60.68708	4.940685	-51.188007	-76.042786	19960000	-0.00012336575	575.58167	0.0	-15.596481	0.007706832	1.192093e-10	3881.832184076309
4990	-200.0	0.0	-200.0	-200.0	200.0	-61.558495	4.9803944	-50.391457	-72.13143	19964000	-0.0012165672	573.20197	0.0	-7.4891815	0.0076702214	-1.192093e-10	3882.531264066696
4991	-200.0	0.0	-200.0	-200.0	200.0	-62.98972	5.346225	-50.302017	-75.959915	19968000	-0.002127555	585.3376	0.0	-21.468185	0.0076624667	-1.192093e-10	3883.27579665184
4992	-200.0	0.0	-200.0	-200.0	200.0	-62.548534	4.6985717	-53.186615	-74.642944	19972000	0.0019787608	561.4398	0.0	-13.968491	0.007620577	-5.960465e-10	3885.112318277359
4993	-200.0	0.0	-200.0	-200.0	200.0	-62.997757	5.897845	-50.42593	-78.36437	19976000	-0.0039405464	597.07294	0.0	-21.908585	0.007614404	2.384186e-10	3885.98633146286
4994	-200.0	0.0	-200.0	-200.0	200.0	-63.082645	4.262019	-50.044556	-73.28819	19980000	-0.0052947486	580.90656	0.0	-9.167328	0.0075745517	-4.768371e-10	3886.7078018188477
4995	-200.0	0.0	-200.0	-200.0	200.0	-62.998867	4.512268	-54.298912	-77.165146	19984000	0.0011742426	578.85455	0.0	-4.5509186	0.007535983	-1.192093e-10	3887.4570276737213
4996	-200.0	0.0	-200.0	-200.0	200.0	-62.56983	4.539299	-51.048115	-73.36153	19988000	-0.0015040298	577.4153	0.0	-24.793716	0.0075059365	1.192093e-10	3888.180456161499
4997	-200.0	0.0	-200.0	-200.0	200.0	-62.998016	5.665635	-50.186764	-78.41317	19992000	-6.957783e-05	592.22375	0.0	-9.811752	0.0074596014	1.192093e-10	3889.08038687706
4998	-200.0	0.0	-200.0	-200.0	200.0	-62.042984	4.928398	-50.710293	-73.97951	19996000	-0.0012405667	583.8336	0.0	-9.124802	0.007433256	3.5762787e-10	3889.833938598633
4999	-200.0	0.0	-200.0	-200.0	200.0	-62.213524	4.388467	-53.848984	-76.0434	20000000	-0.0013903716	578.0748	0.0	-5.8206177	0.007398781	-1.192093e-10	3890.524620294571
5000	-200.0	0.0	-200.0	-200.0	200.0	-61.278713	4.6597276	-55.92044	-73.23814	20004000	-0.002606484	598.47	0.0	-58.562973	0.007346083	-5.9604643e-10	3891.2930212020874
5001	-200.0	0.0	-200.0	-200.0	200.0	-61.76197	5.5156317	-53.063755	-75.86647	20008000	-0.0013293065	589.9146	0.0	-30.220428	0.007301671	-1.192093e-10	3892.0492510795593
5002	-200.0	0.0	-200.0	-200.0	200.0	-62.41211	5.530008	-51.536064	-75.41038	20012000	-0.0010992108	559.973	0.0	-3.3246765	0.0072603733	0.0	3892.810823917389
5003	-200.0	0.0	-200.0	-200.0	200.0	-61.737656	5.6620812	-50.678455	-75.141655	20016000	-0.00085571205	584.92224	0.0	-15.753693	0.0072089387	3.5762787e-10	3893.515313386917
5004	-200.0	0.0	-200.0	-200.0	200.0	-62.692516	5.038488	-53.266987	-75.16539	20020000	-0.005106259	579.1933	0.0	-3.1938019	0.0071693733	2.384186e-10	3894.2523102760315
5005	-200.0	0.0	-200.0	-200.0	200.0	-62.17403	5.143359	-51.92021	-72.08325	20024000	-0.0035942034	572.46765	0.0	-14.297501	0.007107775	1.192093e-10	3895.0242376327515
5006	-200.0	0.0	-200.0	-200.0	200.0	-63.59167	5.442067	-52.28306	-78.98067	20028000	-0.001761057	589.5598	0.0	-13.310486	0.0070289243	1.192093e-10	3895.7674691677094
5007	-200.0	0.0	-200.0	-200.0	200.0	-63.076874	5.106305	-51.740677	-74.40905	20032000	0.0041833804	580.68396	0.0	-32.274506	0.0069562634	0.0	3896.490639925003
5008	-200.0	0.0	-200.0	-200.0	200.0	-63.79695	6.1960516	-51.82096	-77.0438	20036000	0.0042340714	585.6781	0.0	-7.328598	0.006922754	7.1525574e-10	3897.225572347641
5009	-200.0	0.0	-200.0	-200.0	200.0	-62.186268	5.168312	-51.482895	-73.31353	20040000	-0.00059898867	580.16785	0.0	-33.440277	0.006887179	3.5762787e-10	3897.977527141571
5010	-200.0	0.0	-200.0	-200.0	200.0	-62.156284	6.859555	-44.239716	-76.83685	20044000	-0.0008235863	605.5608	0.0	-35.108673	0.006855732	0.0	3898.7153358459473
5011	-200.0	0.0	-200.0	-200.0	200.0	-62.88224	5.0258517	-47.504543	-72.862366	20048000	-7.114572e-06	580.0669	0.0	-2.023056	0.006829543	0.0	3899.4495363235474
5012	-200.0	0.0	-200.0	-200.0	200.0	-62.346554	5.15991	-45.497208	-71.224815	20052000	-0.0022051502	571.7665	0.0	-2.6047058	0.006803843	5.9604643e-10	3900.2056834697723
5013	-200.0	0.0	-200.0	-200.0	200.0	-62.511513	4.5077467	-51.384796	-71.64955	20056000	0.007724698	579.4127	0.0	-3.2458496	0.0067810705	-1.192093e-10	3900.9503757953644
5014	-200.0	0.0	-200.0	-200.0	200.0	-62.421402	4.6967964	-52.58407	-71.52255	20060000	-0.0017050117	579.46674	0.0	-5.367859	0.0067499764	-2.3841856e-10	3901.6520025730133
5015	-200.0	0.0	-200.0	-200.0	200.0	-62.894398	4.766292	-50.507137	-73.56908	20064000	-0.0035139844	581.55786	0.0	-1.1523895	0.0067488393	1.192093e-10	3902.4138062000275
5016	-200.0	0.0	-200.0	-200.0	200.0	-62.4698	4.897019	-50.581993	-72.70264	20068000	-0.0033249778	576.23645	0.0	-10.893646	0.006712683	2.384186e-10	3903.149737596512
5017	-200.0	0.0	-200.0	-200.0	200.0	-62.06199	4.911646	-51.710903	-75.89881	20072000	0.0039499034	569.6344	0.0	-0.8259735	0.0066852546	-1.1920927e-10	3903.9073066711426
5018	-200.0	0.0	-200.0	-200.0	200.0	-62.64492	4.846975	-50.344955	-75.80366	20076000	-0.004595873	568.573	0.0	-4.581497	0.006656277	2.384186e-10	3904.6199204921722
5019	-200.0	0.0	-200.0	-200.0	200.0	-63.128136	5.6887784	-49.67008	-77.62372	20080000	-0.0061995834	580.35144	0.0	-10.532333	0.0066365767	0.0	3905.3656363487244
5020	-200.0	0.0	-200.0	-200.0	200.0	-62.865044	5.0260763	-51.412994	-72.49565	20084000	0.002906723	585.7001	0.0	-16.115295	0.006581871	-2.384186e-10	3906.1451692581177
5021	-200.0	0.0	-200.0	-200.0	200.0	-62.023445	5.174983	-49.401226	-73.89599	20088000	0.00127906	580.345	0.0	-20.236023	0.0065334383	4.768372e-10	3906.902245283127
5022	-200.0	0.0	-200.0	-200.0	200.0	-60.503147	6.985801	-45.221806	-72.93061	20092000	-0.0018387449	591.46277	0.0	-27.007004	0.006516319	4.768371e-10	3907.608467578888
5023	-200.0	0.0	-200.0	-200.0	200.0	-62.100796	4.822673	-49.754772	-71.373764	20096000	-0.00013578699	564.58386	0.0	-2.1270294	0.0064727995	-3.5762787e-10	3908.3597712516785
5024	-200.0	0.0	-200.0	-200.0	200.0	-62.955704	4.8741245	-50.19626	-72.312325	20100000	-0.0020854326	584.1509	0.0	-31.10878	0.006453785	2.3841856e-10	3909.1383876800537
5025	-200.0	0.0	-200.0	-200.0	200.0	-63.783813	5.1879945	-43.306812	-76.78234	20104000	-6.447774e-06	592.78204	0.0	-16.495956	0.006400572	-1.192093e-10	3909.907433271408
5026	-200.0	0.0	-200.0	-200.0	200.0	-61.648796	5.342468	-43.312477	-71.49435	20108000	-0.0024964837	586.3795	0.0	-13.470856	0.006379042	-5.9604643e-10	3910.600973844528
5027	-200.0	0.0	-200.0	-200.0	200.0	-62.679703	4.415667	-51.352142	-73.65999	20112000	-0.00054237706	592.2745	0.0	-27.2025	0.0063395826	3.5762787e-10	3911.3714945316315
5028	-200.0	0.0	-200.0	-200.0	200.0	-62.265453	4.78862	-53.61663	-75.22873	20116000	-0.0015213608	594.2526	0.0	-39.258514	0.006304597	0.0	3912.139402627945
5029	-200.0	0.0	-200.0	-200.0	200.0	-60.805275	5.5069447	-42.87308	-74.992455	20120000	-0.0004166711	575.7089	0.0	-16.385315	0.006282483	0.0	3912.887778520584
5030	-200.0	0.0	-200.0	-200.0	200.0	-61.893272	5.184645	-50.674953	-71.96088	20124000	-0.0012847316	580.0039	0.0	-4.7331696	0.0062342365	0.0	3913.5999598503113
5031	-200.0	0.0	-200.0	-200.0	200.0	-62.654507	5.068988	-48.14784	-72.88755	20128000	-0.006267805	576.09174	0.0	-7.035507	0.006199277	1.1920928e-10	3914.318336725235
5032	-200.0	0.0	-200.0	-200.0	200.0	-62.36305	5.4177785	-45.22575	-72.37687	20132000	0.003356087	581.7186	0.0	-19.11287	0.006146771	0.0	3915.0978248119354
5033	-200.0	0.0	-200.0	-200.0	200.0	-62.10926	4.903345	-51.282112	-71.53061	20136000	-0.0042370264	570.5066	0.0	-2.439682	0.0061065415	-1.192093e-10	3915.8569021224976
5034	-200.0	0.0	-200.0	-200.0	200.0	-62.720356	5.1506286	-51.026573	-73.113815	20140000	-4.978752e-06	571.45044	0.0	-3.270935	0.0060650576	0.0	3916.5518844127655
5035	-200.0	0.0	-200.0	-200.0	200.0	-63.275833	5.370557	-50.79333	-74.236496	20144000	-0.0010833307	571.19836	0.0	-4.1609497	0.006031942	0.0	3917.299574613571
5036	-200.0	0.0	-200.0	-200.0	200.0	-61.297092	5.769798	-50.49358	-75.124985	20148000	-0.00073443225	594.83496	0.0	-39.020096	0.0059831333	0.0	3918.0692677497864
5037	-200.0	0.0	-200.0	-200.0	200.0	-61.90675	5.1770287	-51.063236	-75.70736	20152000	-0.000395209	577.5872	0.0	-10.417389	0.0059479424	0.0	3918.843950986862
5038	-200.0	0.0	-200.0	-200.0	200.0	-62.261295	4.9007187	-51.26698	-73.07848	20156000	0.0002368485	573.8583	0.0	-3.0029297	0.0059113484	3.5762787e-10	3919.539871931076
5039	-200.0	0.0	-200.0	-200.0	200.0	-62.760555	4.9201016	-51.600246	-74.584946	20160000	-0.0040514823	580.1597	0.0	-5.509781	0.0058872816	5.9604643e-10	3920.2665531635284
5040	-200.0	0.0	-200.0	-200.0	200.0	-62.605064	4.835756	-51.844894	-72.922104	20164000	-3.9747006e-06	581.5876	0.0	-10.163147	0.005824974	3.5762787e-10	3921.042129278183
5041	-200.0	0.0	-200.0	-200.0	200.0	-63.436405	5.062143	-51.73485	-76.5373	20168000	-0.0008750011	578.1024	0.0	-3.1245422	0.0058020386	1.192093e-10	3921.8164677619934
5042	-200.0	0.0	-200.0	-200.0	200.0	-62.763546	5.3962927	-51.025173	-74.33377	20172000	-0.00020054198	575.681	0.0	-2.045929	0.0057629105	0.0	3922.5391159057617
5043	-200.0	0.0	-200.0	-200.0	200.0	-62.619995	4.93434	-51.569603	-73.65929	20176000	0.0050996067	570.3838	0.0	-5.930252	0.0057320287	0.0	3923.2957541942596
5044	-200.0	0.0	-200.0	-200.0	200.0	-62.76822	5.620373	-50.482765	-75.8482	20180000	-0.00663328	593.76965	0.0	-20.208511	0.0057223397	-1.192093e-10	3924.0396254062653
5045	-200.0	0.0	-200.0	-200.0	200.0	-62.33019	4.7193227	-53.157078	-75.049126	20184000	-0.00058630074	578.33234	0.0	-3.401184	0.0056916964	0.0	3924.8196432590485
5046	-200.0	0.0	-200.0	-200.0	200.0	-62.5294	4.8948755	-51.168736	-73.23445	20188000	-4.739697e-06	573.496	0.0	-2.5797424	0.0056504537	2.384186e-10	3925.5266880989075
5047	-200.0	0.0	-200.0	-200.0	200.0	-62.687363	4.7039905	-52.174644	-74.588715	20192000	-0.0024760794	574.99255	0.0	-0.67658997	0.0056301137	-2.384186e-10	3926.3011236190796
5048	-200.0	0.0	-200.0	-200.0	200.0	-62.470585	4.7694154	-51.893715	-72.70189	20196000	-0.001864589	574.35754	0.0	-15.843246	0.0055946494	1.192093e-10	3927.0773282051086
5049	-200.0	0.0	-200.0	-200.0	200.0	-62.57829	6.6109085	-51.1135	-76.6489	20200000	-0.0011957772	619.0234	0.0	-51.178787	0.0055680736	2.384186e-10	3927.8361933231354
5050	-200.0	0.0	-200.0	-200.0	200.0	-61.893555	4.317863	-55.305622	-75.42427	20204000	-0.006236005	580.55524	0.0	-15.3354645	0.0055307345	5.9604643e-10	3928.5437984466553
5051	-200.0	0.0	-200.0	-200.0	200.0	-62.133423	5.5098166	-50.92102	-74.326645	20208000	-0.0023039118	592.3563	0.0	-53.651794	0.005477975	-1.192093e-10	3929.265939474106
5052	-200.0	0.0	-200.0	-200.0	200.0	-60.986977	5.309096	-50.32274	-76.762726	20212000	0.010435726	576.0756	0.0	-5.374405	0.0054294257	-3.5762787e-10	3930.0682191848755
5053	-200.0	0.0	-200.0	-200.0	200.0	-63.4414	5.548494	-52.85935	-77.61741	20216000	-0.0008881243	594.2358	0.0	-21.309784	0.005405708	0.0	3930.849504470825
5054	-200.0	0.0	-200.0	-200.0	200.0	-61.930496	5.020969	-50.512135	-71.3773	20220000	-0.0021631406	573.45056	0.0	-2.9185638	0.0053818524	-1.192093e-10	3931.5738022327423
5055	-200.0	0.0	-200.0	-200.0	200.0	-62.469563	4.9777565	-51.03276	-74.54595	20224000	0.002235842	571.74524	0.0	-3.3417358	0.005364651	0.0	3932.2991576194763
5056	-200.0	0.0	-200.0	-200.0	200.0	-62.996056	5.0491996	-51.409565	-74.61585	20228000	-0.0014062304	570.8507	0.0	-3.8605957	0.0053602764	4.768372e-10	3933.0398972034454
5057	-200.0	0.0	-200.0	-200.0	200.0	-61.377304	5.5930734	-50.849136	-75.24893	20232000	0.0002220486	574.3057	0.0	-3.5839539	0.0053380607	-5.9604643e-10	3933.8219935894012
5058	-200.0	0.0	-200.0	-200.0	200.0	-62.987953	5.195919	-51.97863	-74.83599	20236000	-4.5615884e-06	580.48395	0.0	-1.6193695	0.005328592	1.192093e-10	3934.5228884220123
5059	-200.0	0.0	-200.0	-200.0	200.0	-63.263657	5.3051972	-51.475758	-74.829285	20240000	0.00070072705	585.5714	0.0	-19.474457	0.005321319	-3.5762787e-10	3935.2988090515137
5060	-200.0	0.0	-200.0	-200.0	200.0	-62.630783	4.8387537	-52.851143	-76.0193	20244000	-0.0027350944	579.02783	0.0	-5.573105	0.0053098677	-3.5762787e-10	3936.0621662139893
5061	-200.0	0.0	-200.0	-200.0	200.0	-62.53109	5.0243855	-51.488903	-72.490074	20248000	-5.219708e-05	577.3568	0.0	-4.244705	0.005296248	-1.192093e-10	3936.8543355464935
5062	-200.0	0.0	-200.0	-200.0	200.0	-62.466736	5.0839534	-50.689484	-73.757744	20252000	0.004982621	582.60925	0.0	-16.461655	0.0052830395	0.0	3937.580644130707
5063	-200.0	0.0	-200.0	-200.0	200.0	-62.162334	4.849422	-51.964817	-74.45955	20256000	-0.0014628653	583.8727	0.0	-14.597137	0.0052858694	2.384186e-10	3938.318507909775
5064	-200.0	0.0	-200.0	-200.0	200.0	-61.678204	5.2326384	-47.0096	-73.2638	20260000	0.0003976235	565.6954	0.0	-7.248993	0.005278481	1.192093e-10	3939.0972549915314
5065	-200.0	0.0	-200.0	-200.0	200.0	-63.884502	5.55149	-51.234997	-74.90079	20264000	0.002095931	588.1638	0.0	-7.8062744	0.0052784337	1.192093e-10	3939.8647582530975
5066	-200.0	0.0	-200.0	-200.0	200.0	-62.504726	4.815169	-51.668934	-73.715	20268000	0.0006626957	580.95996	0.0	-11.441284	0.0052836845	1.192093e-10	3940.556672334671
5067	-200.0	0.0	-200.0	-200.0	200.0	-62.356064	4.798497	-42.2592	-74.31252	20272000	-0.00089190685	573.6686	0.0	-3.6876373	0.005286519	-1.192093e-10	3941.3202953338623
5068	-200.0	0.0	-200.0	-200.0	200.0	-62.556305	4.6747055	-52.139435	-71.849594	20276000	-0.0011197354	574.047	0.0	-15.511154	0.005294893	-2.3841856e-10	3942.052874803543
5069	-200.0	0.0	-200.0	-200.0	200.0	-63.057632	5.245837	-51.291946	-76.67515	20280000	-5.5335477e-06	588.6441	0.0	-14.468079	0.0052916203	-1.192093e-10	3942.8390402793884
5070	-200.0	0.0	-200.0	-200.0	200.0	-62.737648	4.469709	-50.355938	-72.80118	20284000	-0.0005163253	588.7056	0.0	-7.248535	0.005295156	-1.192093e-10	3943.5328595638275
5071	-200.0	0.0	-200.0	-200.0	200.0	-62.476704	4.4539065	-45.55296	-73.44856	20288000	0.0016943372	581.00525	0.0	-6.2968597	0.0052962797	-2.384186e-10	3944.272472143173
5072	-200.0	0.0	-200.0	-200.0	200.0	-62.02968	4.1542764	-51.545574	-72.02824	20292000	-0.0015810183	579.3551	0.0	-2.4458466	0.0053016446	-5.9604643e-10	3945.046942472458
5073	-200.0	0.0	-200.0	-200.0	200.0	-62.90091	4.3275833	-53.432896	-75.28031	20296000	-0.0007972943	580.65546	0.0	-12.377045	0.0052994573	-1.192093e-10	3945.7568974494934
5074	-200.0	0.0	-200.0	-200.0	200.0	-62.874516	5.2450356	-51.306896	-76.742256	20300000	-3.5748844e-06	587.06854	0.0	-14.97081	0.0052967425	-3.5762787e-10	3946.4902560710907
5075	-200.0	0.0	-200.0	-200.0	200.0	-62.829548	4.319418	-53.886765	-73.62709	20304000	0.0017545959	580.56384	0.0	-2.1555328	0.005290758	3.5762787e-10	3947.2165865898132
5076	-200.0	0.0	-200.0	-200.0	200.0	-63.069874	4.6895094	-55.43168	-77.2704	20308000	0.0024213106	587.2633	0.0	-22.429855	0.005302383	-3.5762787e-10	3947.968769311905
5077	-200.0	0.0	-200.0	-200.0	200.0	-63.195366	4.848359	-38.970608	-74.16329	20312000	-0.0028431322	582.6975	0.0	-6.9584656	0.0053079515	-3.5762787e-10	3948.7201840877533
5078	-200.0	0.0	-200.0	-200.0	200.0	-61.940044	4.522643	-50.35175	-73.062256	20316000	-0.0007187143	572.16705	0.0	-5.929779	0.0053207716	-7.1525574e-10	3949.459053516388
5079	-200.0	0.0	-200.0	-200.0	200.0	-62.316555	4.409378	-54.999306	-74.13828	20320000	-0.00068555353	576.15405	0.0	-3.3895264	0.00531022	-1.192093e-10	3950.2067766189575
5080	-200.0	0.0	-200.0	-200.0	200.0	-62.90535	4.557154	-55.34571	-76.991066	20324000	-0.00014491726	577.75806	0.0	-6.8889923	0.005312622	1.192093e-10	3950.9723103046417
5081	-200.0	0.0	-200.0	-200.0	200.0	-62.963852	4.4595556	-53.579716	-75.16571	20328000	0.0085012615	580.5856	0.0	-1.9155731	0.0053117992	1.1920928e-10	3951.738065481186
5082	-200.0	0.0	-200.0	-200.0	200.0	-61.826824	4.2227063	-54.596817	-74.00257	20332000	-0.00079340895	576.47687	0.0	-11.813919	0.0053179497	-7.1525574e-10	3952.4722723960876
5083	-200.0	0.0	-200.0	-200.0	200.0	-60.844414	5.3717685	-37.602974	-72.35997	20336000	-0.0020735902	578.1709	0.0	-12.397949	0.0053502517	4.768371e-10	3953.2037918567657
5084	-200.0	0.0	-200.0	-200.0	200.0	-62.25706	4.571479	-44.488228	-74.624374	20340000	0.002395252	572.39374	0.0	-3.455429	0.005363458	-2.384186e-10	3953.9728639125824
5085	-200.0	0.0	-200.0	-200.0	200.0	-62.749874	4.538877	-47.929226	-74.622696	20344000	0.00028243475	578.6737	0.0	-1.3505707	0.005382624	4.768371e-10	3954.975734472275
