Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
289	420.22223	124.36039	500.0	133.0	420.22223	83.31922	21.649061	101.67794	7.265748	1160000	-0.021894518	228.1507	0.0	-105.02171	0.5015671	-1.1697412e-09	201.327392578125
290	472.25	73.4196	500.0	278.0	472.25	83.55361	16.690691	101.40503	13.512102	1164000	-0.000117354095	365.27737	0.0	-108.02345	0.5045243	1.2218953e-09	202.06245136260986
291	487.25	22.88422	500.0	437.0	487.25	82.2974	10.909465	95.79016	36.029587	1168000	-0.00971097	399.54596	0.0	-121.00224	0.50303316	1.8253923e-09	202.7310745716095
292	483.25	29.166548	500.0	427.0	483.25	86.3598	12.336692	102.360725	12.375371	1172000	0.0057359748	320.4535	0.0	-102.174644	0.5031909	6.3329936e-10	203.40406346321106
293	440.5	75.36743	500.0	273.0	440.5	80.99406	17.0081	99.12939	-2.8749897	1176000	-0.014810523	227.68033	0.0	-91.115555	0.5052005	8.2701446e-10	204.1106231212616
294	404.375	134.64577	500.0	144.0	404.375	86.93503	15.736229	99.72371	15.571827	1180000	-0.016476503	413.7029	0.0	-132.20502	0.4991735	8.9406926e-11	204.7727177143097
295	449.125	81.37327	500.0	290.0	449.125	74.39765	18.2164	99.07896	-8.111922	1184000	-0.01412566	297.44528	0.0	-185.41963	0.50529027	-3.5762787e-10	205.48203492164612
296	464.375	38.719948	500.0	388.0	464.375	77.70809	20.655191	98.95959	10.17605	1188000	-0.014816591	330.2862	0.0	-119.26205	0.49599838	1.4230609e-09	206.15975999832153
297	491.875	21.496729	500.0	435.0	491.875	87.52225	13.332603	99.491844	8.912159	1192000	-0.0032783728	336.52234	0.0	-64.0751	0.4980342	6.7055195e-11	206.81115341186523
298	443.75	75.1511	500.0	318.0	443.75	88.09867	10.141482	99.91573	40.139908	1196000	-0.010380688	367.4378	0.0	-149.9727	0.49807948	-2.5331975e-10	207.50018405914307
299	465.375	91.60914	500.0	223.0	465.375	78.635704	16.132835	100.18685	27.125324	1200000	-0.012252792	294.90973	0.0	-125.44597	0.49952325	4.8428767e-10	208.20048666000366
300	500.0	0.0	500.0	500.0	500.0	89.92559	12.067034	102.3553	31.876959	1204000	-0.0050935	451.03888	0.0	-144.39526	0.4928322	1.0430812e-09	208.8941113948822
301	463.375	70.98052	500.0	281.0	463.375	84.11655	10.622107	97.20545	24.619987	1208000	-0.014131152	374.41742	0.0	-120.938255	0.49703985	3.129244e-10	209.58382558822632
302	417.125	119.775246	500.0	209.0	417.125	85.389465	12.071642	96.1843	27.658718	1212000	-0.015906911	381.35645	0.0	-117.08934	0.49411106	6.705523e-10	210.25858187675476
303	475.75	57.657936	500.0	324.0	475.75	80.430984	18.023561	96.256744	19.575611	1216000	-0.011328291	638.7831	0.0	-328.43692	0.49595165	-1.6763807e-09	210.97755122184753
304	436.375	89.95546	500.0	223.0	436.375	82.62859	15.460706	95.96734	13.8172245	1220000	-0.016950283	322.40027	0.0	-71.652084	0.49830914	7.599592e-10	211.6496033668518
305	442.25	69.23646	500.0	291.0	442.25	78.690315	20.495289	95.45715	12.17015	1224000	-0.018014994	157.38919	0.0	-84.10973	0.49612525	4.1723247e-10	212.35114645957947
306	484.75	40.347706	500.0	378.0	484.75	88.66719	13.674834	98.96014	16.355204	1228000	-0.005152937	458.1511	0.0	-112.52219	0.4950302	4.5448545e-10	213.0508439540863
307	463.375	87.48848	500.0	233.0	463.375	82.323204	11.23017	96.01561	20.924408	1232000	-0.00036344584	336.46747	0.0	-76.52319	0.49898434	9.462238e-10	213.7495312690735
308	433.625	113.37431	500.0	144.0	433.625	82.443565	14.569209	98.190956	24.628582	1236000	-0.031855617	363.71082	0.0	-174.02315	0.49804378	-9.834766e-10	214.43616104125977
309	407.375	98.48723	500.0	256.0	407.375	79.14013	17.395155	97.06959	7.9526772	1240000	-0.025377797	387.5348	0.0	-103.711624	0.48997116	1.9595028e-09	215.1386821269989
310	496.0	10.583005	500.0	468.0	496.0	77.99939	17.072668	95.42618	7.2841983	1244000	-0.007973771	382.12958	0.0	-165.89865	0.50170106	9.462237e-10	215.80122447013855
311	478.625	41.276318	500.0	378.0	478.625	88.49815	9.407191	100.82859	36.53138	1248000	-0.0041627325	413.87784	0.0	-147.91745	0.49488652	-1.5124679e-09	216.47130346298218
312	387.375	118.98733	500.0	163.0	387.375	82.32766	18.203093	98.83751	-0.29270053	1252000	-0.016548198	342.68973	0.0	-95.40333	0.4976798	1.5646219e-10	217.2268421649933
313	456.375	57.432434	500.0	361.0	456.375	79.25951	14.915384	94.20481	0.39297998	1256000	-3.2549724e-05	386.1006	0.0	-110.82836	0.49884295	-1.5348196e-09	217.9394245147705
314	474.625	67.13594	500.0	297.0	474.625	85.57085	10.200798	95.431946	18.039898	1260000	-0.002966329	431.85645	0.0	-105.27905	0.49598032	-4.0978199e-10	218.56097435951233
315	474.25	63.00347	500.0	308.0	474.25	83.34022	10.230159	95.21461	6.2553644	1264000	-0.014997066	389.45047	0.0	-117.98522	0.49136338	1.6391276e-10	219.29205203056335
316	500.0	0.0	500.0	500.0	500.0	84.806305	11.2428055	104.736176	31.93607	1268000	-0.012353993	299.97955	0.0	-98.56902	0.49626923	-4.768371e-10	220.00495028495789
317	468.625	73.00503	500.0	277.0	468.625	91.71848	8.657016	101.33027	40.693047	1272000	-0.009040672	431.70798	0.0	-159.19205	0.4986679	-2.861023e-09	220.68198800086975
318	500.0	0.0	500.0	500.0	500.0	86.287285	10.388783	97.12927	44.867947	1276000	0.001751435	297.89423	0.0	-91.42894	0.49500713	-1.7210842e-09	221.3473060131073
319	470.25	53.02299	500.0	356.0	470.25	83.38808	16.947475	100.21962	1.3514453	1280000	-0.018915271	362.84882	0.0	-73.11879	0.49507657	1.8626455e-10	222.06624674797058
320	500.0	0.0	500.0	500.0	500.0	87.06044	11.475527	98.25163	35.661133	1284000	-0.0006964747	293.85934	0.0	-45.648277	0.4950933	-1.4379621e-09	222.71877121925354
321	464.75	55.800426	500.0	347.0	464.75	83.67091	13.0767355	99.78392	15.845775	1288000	-0.013950735	413.73166	0.0	-165.60057	0.4937645	-9.164213e-10	223.42137145996094
322	491.375	22.819605	500.0	431.0	491.375	88.83673	10.380728	99.282684	34.29525	1292000	-0.009353297	370.58163	0.0	-98.53694	0.49070966	-1.9669533e-09	224.11177396774292
323	477.375	59.860123	500.0	319.0	477.375	86.111534	13.880386	99.68806	5.360799	1296000	-0.0060431026	345.28748	0.0	-98.43419	0.48990303	1.9371507e-10	224.76743412017822
324	491.125	23.481043	500.0	429.0	491.125	82.46624	17.246296	96.89655	15.425884	1300000	-0.010638722	369.25793	0.0	-159.55403	0.49223202	1.1101364e-09	225.46814155578613
325	499.5	1.3228756	500.0	496.0	499.5	82.91666	15.773507	98.04588	7.032614	1304000	-0.0018369788	473.46942	0.0	-175.4901	0.4933213	-7.4505846e-11	226.13877129554749
326	500.0	0.0	500.0	500.0	500.0	86.80218	8.928779	99.615036	48.253906	1308000	0.0036712028	446.66565	0.0	-76.57293	0.49148095	-2.6822095e-10	226.8174328804016
327	441.25	90.355896	500.0	231.0	441.25	90.92152	5.757688	100.70206	49.239227	1312000	-0.017245986	572.1956	0.0	-252.03673	0.48761505	-1.7359854e-09	227.51413226127625
328	487.375	33.40261	500.0	399.0	487.375	79.83415	12.212083	94.24535	19.615898	1316000	-0.022172268	474.23953	0.0	-156.95203	0.48825085	-1.1622905e-09	228.1837990283966
329	458.75	71.698586	500.0	323.0	458.75	86.86778	6.559777	96.5395	56.82405	1320000	-0.0053686276	427.52533	0.0	-80.10791	0.4898371	-1.8030405e-09	228.8495581150055
330	500.0	0.0	500.0	500.0	500.0	82.74447	9.804667	94.7632	29.28087	1324000	-0.021538854	328.35416	0.0	-70.30675	0.48807985	1.6391279e-10	229.5450415611267
331	470.5	78.04967	500.0	264.0	470.5	86.4157	9.053337	97.3427	35.996525	1328000	0.0035515972	328.38028	0.0	-47.51145	0.49027446	-1.1920931e-10	230.20923590660095
332	485.0	39.686268	500.0	380.0	485.0	82.99047	12.621394	96.45548	35.440243	1332000	-0.003926499	531.5446	0.0	-185.68774	0.49272808	3.501773e-10	230.83628368377686
333	500.0	0.0	500.0	500.0	500.0	88.68203	7.031728	96.18509	58.693348	1336000	-0.001996937	378.49664	0.0	-77.80908	0.49273393	1.758337e-09	231.53425002098083
334	500.0	0.0	500.0	500.0	500.0	86.882576	8.230797	99.01995	48.779358	1340000	-0.017986372	419.0884	0.0	-172.65622	0.48779404	7.897616e-10	232.21686053276062
335	484.5	41.009144	500.0	376.0	484.5	86.58287	9.054051	97.3484	42.66873	1344000	0.0035310946	368.39044	0.0	-105.65727	0.4843092	-3.72529e-10	232.89884877204895
336	425.625	105.99992	500.0	222.0	425.625	85.987915	13.34601	100.14523	28.22845	1348000	-0.0035517602	542.52026	0.0	-167.7333	0.48872083	4.2468307e-10	233.55520153045654
337	500.0	0.0	500.0	500.0	500.0	82.62137	9.1464615	93.36844	20.194399	1352000	-0.010809792	363.2924	0.0	-74.52222	0.48681223	-1.4901158e-10	234.23985862731934
338	487.25	33.73333	500.0	398.0	487.25	86.78487	10.957278	97.05473	16.003565	1356000	-0.005326441	342.08636	0.0	-51.09607	0.49524066	-1.5795231e-09	234.93354153633118
339	495.375	12.2366	500.0	463.0	495.375	87.30161	9.260139	97.357185	0.24917233	1360000	-0.0075942744	327.92377	0.0	-78.60922	0.4871716	1.5422703e-09	235.60072779655457
340	476.0	47.267853	500.0	359.0	476.0	84.29692	11.902583	97.54772	13.2557125	1364000	-0.0069547165	276.4771	0.0	-81.88845	0.4876998	2.4586916e-10	236.29337096214294
341	451.75	49.713554	500.0	377.0	451.75	78.29179	18.81647	103.081154	-5.4750853	1368000	-0.009946834	326.64844	0.0	-141.01735	0.49344054	2.9802333e-10	237.0996949672699
342	471.0	76.72679	500.0	268.0	471.0	86.039	11.265316	101.79197	40.76922	1372000	-0.00535406	324.56995	0.0	-53.29444	0.4900862	3.5762787e-10	237.7467074394226
343	453.375	73.9678	500.0	282.0	453.375	90.55994	11.171406	104.38584	30.787052	1376000	-0.0048362315	392.29504	0.0	-135.39346	0.4883106	9.536743e-10	238.48274183273315
344	467.25	85.89492	500.0	240.0	467.25	76.80118	19.424726	98.645676	-3.9413414	1380000	-0.013358096	421.19376	0.0	-247.46262	0.48838076	-2.6822092e-10	239.17432379722595
345	500.0	0.0	500.0	500.0	500.0	93.150955	7.6380215	105.02456	43.203854	1384000	-0.0058855386	326.63135	0.0	-95.1702	0.4854647	-2.6822092e-10	239.81344318389893
346	500.0	0.0	500.0	500.0	500.0	89.58798	12.179	102.260155	22.89666	1388000	-0.013934412	279.5912	0.0	-90.51286	0.48701018	-6.2584876e-10	240.45405197143555
347	491.125	23.481043	500.0	429.0	491.125	85.79354	12.695765	101.70736	26.021448	1392000	-0.007613769	437.36765	0.0	-147.5299	0.48442453	1.6838313e-09	241.17533493041992
348	500.0	0.0	500.0	500.0	500.0	90.83174	7.6566505	101.36016	59.77388	1396000	-0.005074843	348.86945	0.0	-83.650925	0.48830336	4.6193593e-10	241.83096170425415
349	494.25	15.21307	500.0	454.0	494.25	83.92897	10.721733	97.14354	31.234514	1400000	-0.0046855416	400.3366	0.0	-112.701836	0.490448	3.054738e-10	242.48550248146057
350	496.375	9.590849	500.0	471.0	496.375	89.01639	9.387753	102.17293	50.671654	1404000	-0.011593256	426.956	0.0	-182.60582	0.48797926	2.1755695e-09	243.1808466911316
351	500.0	0.0	500.0	500.0	500.0	87.765114	9.097711	96.87199	52.997295	1408000	-0.004717879	464.58197	0.0	-91.00748	0.4868787	1.0207295e-09	243.83758163452148
352	485.375	38.694115	500.0	383.0	485.375	86.953064	7.311531	97.27037	30.05484	1412000	-0.011805403	421.008	0.0	-142.26569	0.4859501	7.748603e-10	244.53924870491028
353	500.0	0.0	500.0	500.0	500.0	82.239586	11.84181	96.04757	11.757207	1416000	-0.005073537	496.4467	0.0	-159.9101	0.48718578	2.0861626e-10	245.25147581100464
354	459.375	49.874687	500.0	370.0	459.375	87.823425	6.7955594	96.2302	27.543257	1420000	-0.021363933	429.94855	0.0	-165.15184	0.4874925	1.3411044e-10	245.9617989063263
355	490.75	24.4732	500.0	426.0	490.75	73.041405	22.125946	94.56587	10.782392	1424000	-0.010955501	493.73492	0.0	-323.21783	0.48930913	4.4703483e-10	246.59124422073364
356	482.0	47.623524	500.0	356.0	482.0	88.38821	11.357504	98.45353	32.84368	1428000	-0.003806484	468.7991	0.0	-193.61646	0.48770922	-6.2584876e-10	247.42646646499634
357	448.5	93.64294	500.0	237.0	448.5	88.364105	8.39125	96.29665	27.212997	1432000	-0.013414392	373.82513	0.0	-133.26428	0.4889517	-9.387731e-10	248.1228621006012
358	500.0	0.0	500.0	500.0	500.0	89.91125	8.884984	98.67997	43.04818	1436000	-0.00058405474	374.86957	0.0	-121.81266	0.48099384	1.1697411e-09	248.7492036819458
359	471.125	45.198	500.0	374.0	471.125	79.64967	16.79724	96.012474	16.17772	1440000	-0.0048970478	432.56293	0.0	-106.505554	0.4860337	7.897616e-10	249.4576382637024
360	498.625	3.637908	500.0	489.0	498.625	86.16522	6.868668	93.708725	43.96609	1444000	-0.0033686366	468.47488	0.0	-102.94606	0.4873681	3.7252923e-11	250.15552043914795
361	490.5	25.134638	500.0	424.0	490.5	86.59266	3.4550319	93.841805	55.744072	1448000	-0.0064662816	417.71558	0.0	-125.18747	0.48851043	4.842877e-10	250.8201780319214
362	470.75	54.10811	500.0	345.0	470.75	83.10539	15.490061	95.615135	9.715766	1452000	-0.023360077	444.04553	0.0	-95.9356	0.4876222	1.1920928e-10	251.52183437347412
363	499.625	0.99215674	500.0	497.0	499.625	83.86751	8.23252	94.34178	42.509914	1456000	-0.010143637	348.25018	0.0	-117.28652	0.48865706	4.0978193e-10	252.2227554321289
364	500.0	0.0	500.0	500.0	500.0	86.37269	13.05954	99.01398	13.711747	1460000	-0.012407146	225.93646	0.0	-61.281815	0.48296943	6.407499e-10	252.92090392112732
365	488.875	29.433983	500.0	411.0	488.875	93.42596	11.3104725	101.746506	12.531372	1464000	-0.0055457833	475.08667	0.0	-107.65173	0.48670566	-1.9371513e-10	253.5688087940216
366	478.75	56.222214	500.0	330.0	478.75	83.65822	10.585156	96.36193	31.9018	1468000	0.00048101973	280.96027	0.0	-90.577225	0.4854736	-7.972122e-10	254.25880122184753
367	500.0	0.0	500.0	500.0	500.0	85.68276	14.820527	100.12969	17.827698	1472000	-0.018009614	481.5529	0.0	-199.12784	0.48010415	4.3958423e-10	254.92637395858765
368	483.375	43.985615	500.0	367.0	483.375	86.30202	9.99073	99.06422	25.038559	1476000	-0.011425137	361.76178	0.0	-118.81206	0.4816005	6.556511e-10	255.5760691165924
369	441.25	99.63778	500.0	228.0	441.25	87.55433	9.123381	97.310905	40.17505	1480000	-0.01712403	462.71634	0.0	-180.4461	0.48079327	1.2293457e-09	256.29298305511475
370	500.0	0.0	500.0	500.0	500.0	81.34041	14.918267	94.185356	17.903086	1484000	-0.0072696805	483.9737	0.0	-208.91882	0.47763062	1.7359852e-09	257.0257775783539
371	465.75	90.61698	500.0	226.0	465.75	87.511734	11.273538	98.98378	41.122166	1488000	-0.0044395947	270.57526	0.0	-58.27411	0.4835051	1.5646218e-10	257.6563138961792
372	474.375	67.79738	500.0	295.0	474.375	89.34224	13.077445	99.85381	25.75196	1492000	-0.0027987696	232.37225	0.0	-32.982273	0.4798838	-1.0803343e-09	258.3610019683838
373	500.0	0.0	500.0	500.0	500.0	85.16508	10.093647	99.40166	35.704514	1496000	-0.004998399	339.36533	0.0	-103.02079	0.48247835	6.5565103e-10	259.0580589771271
374	500.0	0.0	500.0	500.0	500.0	90.382576	8.874357	101.45146	57.97145	1500000	-0.0060720667	336.06104	0.0	-85.710846	0.48403352	3.1292438e-10	259.6901457309723
375	404.77777	143.53458	500.0	102.0	404.77777	87.54757	11.790165	98.92089	21.561922	1504000	-0.0215042	537.38684	0.0	-167.42328	0.4767609	3.2037495e-10	260.36978912353516
376	500.0	0.0	500.0	500.0	500.0	86.00134	6.0494456	95.66281	50.051037	1508000	-0.008404122	347.40747	0.0	-68.10266	0.4793811	-1.2442469e-09	261.0694341659546
377	497.75	5.9529405	500.0	482.0	497.75	83.17302	11.603735	98.4905	29.098902	1512000	-0.0017242581	463.55142	0.0	-130.81522	0.4835896	-1.0654331e-09	261.70432138442993
378	493.0	18.52026	500.0	444.0	493.0	88.241196	8.545876	97.652565	31.878548	1516000	-0.007582181	455.5147	0.0	-89.79972	0.4823163	-5.289912e-10	262.4006519317627
379	500.0	0.0	500.0	500.0	500.0	88.23695	4.325185	96.31	65.76098	1520000	0.002279244	381.5354	0.0	-33.554207	0.48259473	-4.3213366e-10	263.1226079463959
380	480.875	50.599995	500.0	347.0	480.875	87.02814	8.160238	94.156334	11.452514	1524000	-0.0100468155	331.60364	0.0	-98.70354	0.4779206	-8.1211327e-10	263.7540874481201
381	487.75	32.410454	500.0	402.0	487.75	87.604935	10.741575	97.71019	17.36312	1528000	-0.008547938	387.92993	0.0	-53.20411	0.47551602	1.5050173e-09	264.4208960533142
382	431.75	126.8471	500.0	135.0	431.75	83.80745	8.6531515	93.465065	24.198778	1532000	-0.018031424	409.61	0.0	-120.74736	0.47877774	1.6763806e-09	265.16923451423645
383	496.0	10.583005	500.0	468.0	496.0	84.80873	13.786598	99.87845	7.656947	1536000	-0.008677285	367.2544	0.0	-80.095	0.47898793	-1.2889504e-09	265.814923286438
384	500.0	0.0	500.0	500.0	500.0	86.03732	9.899028	99.86798	25.93228	1540000	-0.008528939	290.51868	0.0	-44.63341	0.48259312	4.842877e-10	266.4698865413666
385	487.375	33.40261	500.0	399.0	487.375	88.375046	11.806054	101.48042	9.044577	1544000	-0.0045341626	335.51517	0.0	-51.757267	0.48103982	-1.2293457e-09	267.16009879112244
386	469.875	79.703255	500.0	259.0	469.875	86.71329	12.318929	100.8076	14.961783	1548000	-0.015805624	361.81027	0.0	-101.377	0.4822765	1.15484e-09	267.7756915092468
387	500.0	0.0	500.0	500.0	500.0	86.03763	10.677905	101.13807	26.301071	1552000	-0.0047176834	491.2058	0.0	-140.78809	0.47503626	-1.0952355e-09	268.56416940689087
388	500.0	0.0	500.0	500.0	500.0	90.07289	4.7485614	98.89432	63.187145	1556000	0.007632808	370.4273	0.0	-53.71316	0.47948346	-2.458692e-10	269.2508292198181
389	465.125	92.27058	500.0	221.0	465.125	89.566154	6.9752326	98.71398	49.88333	1560000	0.0015210379	370.36957	0.0	-98.025635	0.4762779	1.4975667e-09	269.94535064697266
390	500.0	0.0	500.0	500.0	500.0	86.39067	5.756428	98.54924	65.78104	1564000	-0.00066009583	387.13205	0.0	-98.42554	0.47866598	-7.748604e-10	270.58239698410034
391	430.875	120.96429	500.0	189.0	430.875	85.97297	8.822519	98.53524	31.752743	1568000	0.0016646376	433.10596	0.0	-110.52844	0.47757545	1.0803343e-09	271.29535388946533
392	493.625	16.866665	500.0	449.0	493.625	86.4143	7.8546824	95.88791	20.189331	1572000	0.0018637134	328.02942	0.0	-72.01447	0.4821264	5.736947e-10	272.0280499458313
393	496.25	9.921567	500.0	470.0	496.25	82.62552	14.905328	98.87621	0.55602187	1576000	-0.010231059	393.52057	0.0	-146.91118	0.47705603	-3.5017728e-10	272.6671578884125
394	500.0	0.0	500.0	500.0	500.0	87.280426	10.350359	99.524376	9.999794	1580000	-0.00046507828	388.9173	0.0	-165.67516	0.48224342	-1.2144447e-09	273.3307297229767
395	500.0	0.0	500.0	500.0	500.0	91.83207	11.4204445	103.41417	33.869347	1584000	-0.014715764	370.52176	0.0	-111.22913	0.47376668	1.1175877e-10	274.0030345916748
396	496.625	8.929411	500.0	473.0	496.625	85.763	13.575982	98.59053	16.179586	1588000	-0.0016334155	334.3424	0.0	-98.88371	0.4837409	-2.4586916e-10	274.66161251068115
397	470.625	61.055176	500.0	315.0	470.625	84.33415	14.457612	101.42169	12.094091	1592000	-0.012212358	306.70776	0.0	-66.94454	0.48402506	6.8545347e-10	275.35969972610474
398	492.125	20.83529	500.0	437.0	492.125	84.42808	12.510843	102.1342	42.52463	1596000	-0.0035048628	288.55902	0.0	-43.044594	0.48441198	-1.04308145e-10	277.1597204208374
399	495.125	12.898038	500.0	461.0	495.125	89.54182	12.941467	102.96089	16.473553	1600000	-0.008621359	405.83936	0.0	-69.51581	0.47770005	-2.30968e-09	277.81543159484863
400	500.0	0.0	500.0	500.0	500.0	87.11506	7.8336644	97.54308	54.144413	1604000	-0.015771829	322.7965	0.0	-59.087875	0.47794378	-1.1399388e-09	278.58871030807495
401	500.0	0.0	500.0	500.0	500.0	88.70188	9.917166	100.45569	45.29797	1608000	0.0077803456	381.35358	0.0	-86.39634	0.4830554	8.717179e-10	279.2563154697418
402	500.0	0.0	500.0	500.0	500.0	86.75467	8.596011	97.52461	43.59732	1612000	-0.004048232	313.93524	0.0	-44.240177	0.47725135	1.3113022e-09	279.9430766105652
403	500.0	0.0	500.0	500.0	500.0	90.6387	6.221567	98.15289	51.749203	1616000	-0.014294112	301.4824	0.0	-125.39951	0.4785556	6.705525e-11	280.59696531295776
404	485.75	37.701958	500.0	386.0	485.75	94.253235	5.355696	98.87375	48.615604	1620000	-0.0012756605	419.57648	0.0	-99.1893	0.4763099	1.2367964e-09	281.3028781414032
405	488.875	29.433983	500.0	411.0	488.875	83.5349	11.998168	93.99191	9.918388	1624000	-0.0044943467	271.02277	0.0	-83.2339	0.47970068	-1.758337e-09	281.98953199386597
406	500.0	0.0	500.0	500.0	500.0	85.23639	15.612582	96.65882	21.745668	1628000	0.0042513995	503.98737	0.0	-169.51115	0.47639003	1.2740493e-09	282.61843371391296
407	500.0	0.0	500.0	500.0	500.0	89.47158	6.1882143	96.00851	62.9896	1632000	-0.004458357	380.1551	0.0	-51.538383	0.47455433	7.3015693e-10	283.31135725975037
408	500.0	0.0	500.0	500.0	500.0	87.98242	6.5988517	94.568085	46.408146	1636000	-0.003959867	297.29382	0.0	-36.39347	0.4745105	-1.0803342e-09	284.0554823875427
409	500.0	0.0	500.0	500.0	500.0	89.80649	6.9770103	96.06102	45.265244	1640000	-0.0009043161	410.227	0.0	-89.94418	0.47397515	-2.1532178e-09	284.7185010910034
410	498.75	3.3071892	500.0	490.0	498.75	86.7315	5.99765	94.93583	53.647484	1644000	0.004831793	359.086	0.0	-78.05345	0.4754695	-9.0152025e-10	285.41498041152954
411	500.0	0.0	500.0	500.0	500.0	88.397354	6.748177	97.343666	62.110012	1648000	-0.012784537	386.212	0.0	-92.022644	0.47564432	1.0430817e-10	286.09491086006165
412	500.0	0.0	500.0	500.0	500.0	85.338455	9.454949	93.86468	31.651426	1652000	0.0018335553	402.7486	0.0	-95.3786	0.4789919	1.0877848e-09	286.749498128891
413	500.0	0.0	500.0	500.0	500.0	89.88029	7.363008	95.887695	63.328014	1656000	-0.0071112458	263.3767	0.0	-69.84039	0.47128972	3.72529e-10	287.445116519928
414	500.0	0.0	500.0	500.0	500.0	89.04424	11.275203	102.55169	53.60403	1660000	-0.0038074926	374.70386	0.0	-79.13826	0.4680491	-1.0654331e-09	288.1226427555084
415	500.0	0.0	500.0	500.0	500.0	91.28244	4.2119813	95.73255	67.331215	1664000	0.001962357	325.61902	0.0	-44.982082	0.4756951	-5.96046e-11	288.7490291595459
416	500.0	0.0	500.0	500.0	500.0	85.39945	9.416946	95.09074	54.146866	1668000	-0.0012020105	416.19885	0.0	-79.26541	0.47484925	4.470345e-11	289.4624662399292
417	500.0	0.0	500.0	500.0	500.0	86.621216	7.8693795	96.30124	46.214928	1672000	-0.013919814	340.6677	0.0	-88.40147	0.47210115	1.2516976e-09	290.1297926902771
418	500.0	0.0	500.0	500.0	500.0	91.20033	6.346776	101.635124	54.459637	1676000	-0.010414271	384.30508	0.0	-56.549995	0.47086918	4.2468307e-10	290.75342059135437
419	500.0	0.0	500.0	500.0	500.0	88.99755	5.5630546	96.59995	54.826046	1680000	0.00018363725	379.6805	0.0	-62.109703	0.4726053	8.717179e-10	291.42486095428467
420	500.0	0.0	500.0	500.0	500.0	86.090645	9.122792	98.30606	38.240616	1684000	-0.001428511	459.917	0.0	-124.54146	0.47659442	-2.8312208e-10	292.1200671195984
421	500.0	0.0	500.0	500.0	500.0	89.79174	4.6289334	95.25921	76.5866	1688000	0.0060902266	351.64993	0.0	-28.24224	0.47545156	-1.6391277e-09	292.7507321834564
422	500.0	0.0	500.0	500.0	500.0	87.93842	5.6940527	96.50342	58.983616	1692000	0.0021820394	399.24606	0.0	-48.255722	0.4719815	-8.940697e-11	293.4415044784546
423	500.0	0.0	500.0	500.0	500.0	89.30015	4.601944	95.81712	71.830475	1696000	-0.0023680178	379.13007	0.0	-69.28377	0.47360182	2.3096802e-10	294.12385988235474
424	500.0	0.0	500.0	500.0	500.0	89.7459	5.475189	96.0822	69.06705	1700000	-0.001236594	386.71332	0.0	-73.15883	0.4761277	1.8626445e-10	294.77565121650696
425	492.125	20.83529	500.0	437.0	492.125	90.2493	4.5864944	93.4108	68.12717	1704000	0.011344851	420.20056	0.0	-92.08946	0.47031432	1.2665988e-10	295.4576528072357
426	441.375	125.79243	500.0	117.0	441.375	87.544846	6.4110928	93.75067	53.745804	1708000	-0.012245696	443.02948	0.0	-168.15378	0.47391632	-1.1026859e-09	296.16956901550293
427	500.0	0.0	500.0	500.0	500.0	85.68786	10.362983	95.52774	37.62924	1712000	-0.0021075536	380.9314	0.0	-126.03953	0.4755973	7.674098e-10	296.8229241371155
428	500.0	0.0	500.0	500.0	500.0	88.611626	8.641011	98.821556	48.982666	1716000	0.0017150901	338.19122	0.0	-92.85834	0.47770602	1.0430812e-10	297.49265813827515
429	500.0	0.0	500.0	500.0	500.0	88.07043	10.082344	95.847206	30.758463	1720000	-0.0074854977	412.49988	0.0	-72.98239	0.47951233	-1.0728836e-09	298.1538984775543
430	498.75	3.3071892	500.0	490.0	498.75	87.40717	8.437476	98.22341	61.696854	1724000	0.0010876302	438.20895	0.0	-139.26144	0.4746562	-4.3958426e-10	298.8087577819824
431	486.625	35.386925	500.0	393.0	486.625	84.56047	10.390186	98.86548	19.570509	1728000	0.0019109291	388.8423	0.0	-54.997543	0.4795776	3.5762782e-10	299.5224814414978
432	477.5	56.929783	500.0	327.0	477.5	86.57727	10.460647	97.7643	30.892403	1732000	-0.007782083	381.92355	0.0	-90.56839	0.47163853	-2.0861626e-10	300.19749331474304
433	500.0	0.0	500.0	500.0	500.0	85.4114	9.5220785	97.70895	55.834385	1736000	-0.004696967	361.83755	0.0	-62.85035	0.47602808	-1.6465783e-09	300.82730531692505
434	500.0	0.0	500.0	500.0	500.0	86.525314	8.830522	98.05792	60.706387	1740000	4.409533e-05	264.71622	0.0	-80.50391	0.47610044	7.2270634e-10	301.53369879722595
435	500.0	0.0	500.0	500.0	500.0	90.55038	9.494042	100.99306	53.660656	1744000	0.0054204976	387.43073	0.0	-67.89969	0.47755885	-6.705525e-11	302.2016010284424
436	492.75	19.181698	500.0	442.0	492.75	90.145004	7.981381	97.90533	19.817204	1748000	-0.013168577	378.5016	0.0	-44.61065	0.47041488	3.5762787e-10	302.85002756118774
437	489.625	27.44967	500.0	417.0	489.625	86.787445	8.790721	97.20486	18.536554	1752000	-0.0024321745	434.26395	0.0	-99.58414	0.47299144	-8.3446505e-10	303.53430700302124
438	500.0	0.0	500.0	500.0	500.0	89.249825	3.329814	95.264595	74.75704	1756000	0.0012623416	374.72665	0.0	-48.880722	0.47384235	-2.9057265e-10	304.20841360092163
