Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
257	-31.61986	1.0131525	-30.59427	-33.088173	999.0	-2.8774796	0.24014598	-1.8603944	-3.2017627	1032000	-0.0818553	0.3951157	0.0	-0.008162633	0.84431684	-8.121132e-10	175.77189230918884
258	-31.141764	0.94193083	-29.798534	-32.39496	999.0	-2.8488622	0.2753005	-2.0099428	-3.1436071	1036000	-0.09256944	0.48533887	0.0	-0.020419694	0.84401745	-7.450596e-12	176.4179298877716
259	-31.710445	1.0148644	-30.591618	-33.353477	999.0	-2.798051	0.17250772	-2.226508	-2.970563	1040000	-0.081222475	0.4173122	0.0	-0.008557498	0.8437168	4.1499733e-09	177.08996653556824
260	-31.439945	1.370668	-29.09174	-32.54294	999.0	-2.9750137	0.10810656	-2.5546336	-3.092995	1044000	-0.088238314	0.47395802	0.0	-0.025216304	0.8434178	-1.1697412e-09	177.76577234268188
261	-32.10447	1.3628325	-30.479824	-34.252728	999.0	-2.7817101	0.13295278	-2.2328	-2.9099731	1048000	-0.070526235	0.35992312	0.0	-0.04190655	0.84311706	-5.8859584e-10	178.41437411308289
262	-31.305435	0.7138735	-30.38022	-32.245125	999.0	-2.8533137	0.26736212	-2.024948	-3.1373131	1052000	-0.08877274	0.37250942	0.0	-0.00849808	0.8428218	8.046627e-10	179.16606998443604
263	-30.435658	1.606795	-27.851307	-32.118725	999.0	-2.800096	0.27831116	-1.4825792	-3.1582618	1056000	-0.09543973	0.47694352	0.0	-0.027097613	0.8425254	4.470348e-10	179.86772847175598
264	-31.6276	1.3231745	-29.507278	-32.820114	999.0	-2.816615	0.10976077	-2.302155	-2.898259	1060000	-0.07936539	0.39500037	0.0	-0.0046544224	0.84222555	-2.5331975e-10	180.5181760787964
265	-31.89724	0.65579236	-31.146725	-32.73984	999.0	-2.8346796	0.09169896	-2.1552355	-2.8956707	1064000	-0.095987186	0.43799782	0.0	-0.038348943	0.8419272	-2.8312208e-10	181.19783425331116
266	-30.79907	0.36585566	-30.472193	-31.409952	999.0	-2.891309	0.29778132	-1.9640568	-3.1436572	1068000	-0.09692174	0.43356523	0.0	-0.017808199	0.84162563	-1.4454126e-09	181.86297821998596
267	-30.878328	1.0963199	-30.163382	-32.774246	999.0	-2.8651745	0.18785708	-2.2112308	-3.050249	1072000	-0.083118215	0.42557403	0.0	-0.016762309	0.84132135	1.6391272e-10	182.49916887283325
268	-29.87888	1.6843909	-27.638926	-32.103245	999.0	-2.8458858	0.13842933	-2.3607357	-2.9985757	1076000	-0.07336379	0.40037206	0.0	-0.02400437	0.8410181	8.34465e-10	183.18025827407837
269	-30.7357	0.35692102	-30.16333	-31.146484	999.0	-2.2633903	0.3434593	-0.80026686	-2.8551123	1080000	-0.08982703	0.63999265	0.0	-0.30086386	0.8407191	2.7567149e-10	183.85290908813477
270	-31.40199	1.3148319	-29.275179	-32.616486	999.0	-2.8858318	0.23145115	-2.186471	-3.2046542	1084000	-0.09557058	0.40339154	0.0	-0.015006773	0.840419	3.2037498e-10	184.48306727409363
271	-31.450005	2.6521971	-27.852938	-35.150787	999.0	-2.899446	0.3687926	-0.9718932	-3.2570739	1088000	-0.07480541	0.49952218	0.0	-0.031891264	0.8401157	-4.2468307e-10	185.16167092323303
272	-30.824526	1.2798657	-29.516209	-32.21509	999.0	-2.759459	0.33094072	-1.7808973	-3.1799192	1092000	-0.0808337	0.39105135	0.0	-0.028964952	0.8398168	-2.0042061e-09	185.86824703216553
273	-31.381111	0.3635354	-30.9697	-31.937214	999.0	-2.8580878	0.1767078	-2.051574	-3.1667712	1096000	-0.093995996	0.39352465	0.0	-0.044659235	0.8395191	6.705522e-10	186.4955551624298
274	-32.336163	0.7599078	-31.082157	-33.015724	999.0	-2.7600434	0.28961033	-1.7117691	-3.092959	1100000	-0.082950205	0.508833	0.0	-0.06354664	0.8392183	3.4272674e-10	187.17137360572815
275	-31.121948	1.2548779	-29.112661	-32.568577	999.0	-2.9707763	0.19694479	-2.3263288	-3.217379	1104000	-0.09650689	0.52159077	0.0	-0.07274263	0.8389189	1.0430817e-10	187.86859846115112
276	-30.833221	1.5524257	-29.209589	-33.02027	999.0	-2.755231	0.19968584	-1.9287719	-2.9681187	1108000	-0.097103134	0.37355518	0.0	-0.008459598	0.8386161	2.533197e-10	188.52882647514343
277	-30.325356	0.9082401	-29.312832	-31.567295	999.0	-2.8270743	0.21779154	-2.1572313	-3.040317	1112000	-0.08956936	0.4311555	0.0	-0.0096592605	0.8383101	-7.450581e-10	189.20298957824707
278	-31.57259	0.5460474	-30.713736	-32.21995	999.0	-2.7541757	0.19905391	-2.0388594	-2.928227	1116000	-0.084971294	0.38504937	0.0	-0.020665046	0.83800334	-1.0728836e-09	189.89032554626465
279	-31.153404	0.6900377	-30.112173	-31.964891	999.0	-2.9125776	0.18398641	-2.3110676	-3.0986404	1120000	-0.09541408	0.4391634	0.0	-0.03436221	0.8376976	2.0787119e-09	190.53765106201172
280	-31.249128	1.6849325	-29.155725	-33.633076	999.0	-2.9192944	0.21980804	-1.8762858	-3.1381972	1124000	-0.09650043	0.534474	0.0	-0.015651077	0.8373892	4.7683724e-10	191.25488209724426
281	-31.174816	1.7858441	-29.15077	-33.32604	999.0	-2.7622452	0.20423919	-1.6778102	-3.0355673	1128000	-0.07613556	0.3851264	0.0	-0.029174022	0.8370783	5.0663945e-10	191.92170310020447
282	-31.563124	1.0664196	-29.9704	-32.60389	999.0	-2.6761982	0.32647622	-1.0746369	-3.0375261	1132000	-0.08869915	0.38806388	0.0	-0.033358674	0.83677244	-2.0861625e-10	192.63296699523926
283	-31.160278	1.4434805	-29.93055	-33.62184	999.0	-3.0551372	0.13926263	-2.5244956	-3.20538	1136000	-0.10266021	0.68858063	0.0	-0.09092049	0.83646584	-6.1839817e-10	193.2664499282837
284	-32.23723	0.46850884	-31.608574	-32.775574	999.0	-2.6973584	0.26433513	-1.6718171	-2.9609985	1140000	-0.10566731	0.53378373	0.0	-0.05106607	0.83615464	-3.2037498e-10	193.94215726852417
285	-31.797852	0.8290724	-30.640476	-32.93631	999.0	-2.902673	0.17778912	-2.1766837	-3.1780806	1144000	-0.09915079	0.42957097	0.0	-0.0017934889	0.8358375	2.168119e-09	194.68587112426758
286	-30.074745	1.6871692	-28.341343	-32.533924	999.0	-2.9574213	0.17612146	-2.3536448	-3.1545238	1148000	-0.082973704	0.5278178	0.0	-0.07467674	0.83551794	-1.8626451e-09	195.31236743927002
287	-31.548813	1.0052763	-30.178553	-32.73519	999.0	-2.5721052	0.24191044	-1.7194746	-2.8059964	1152000	-0.09162407	0.44036055	0.0	-0.06756217	0.83520174	7.450581e-10	196.27592015266418
288	-30.537756	0.68532693	-29.394135	-31.178486	999.0	-2.907543	0.164758	-2.4178617	-3.1016486	1156000	-0.0814985	0.43296504	0.0	-0.03238756	0.8348853	8.5681673e-10	196.96064829826355
289	-32.032547	1.1461478	-30.714575	-33.585155	999.0	-2.436712	0.39055634	-0.4063092	-2.938234	1160000	-0.10333831	0.59750485	0.0	-0.23907219	0.8345724	-1.4975667e-09	197.61948943138123
290	-31.633583	1.3399099	-30.328648	-33.86093	999.0	-3.1451068	0.10299259	-2.4350162	-3.223105	1164000	-0.10257576	0.5947076	0.0	-0.13685751	0.8342549	4.3958426e-10	198.25568962097168
291	-31.721233	1.4477017	-29.725428	-33.667088	999.0	-2.8703892	0.34273577	-0.25550765	-3.0782168	1168000	-0.079147965	0.5306264	0.0	-0.043837152	0.8339341	-1.1324882e-09	198.95275378227234
292	-31.71638	1.3607838	-30.323626	-33.93557	999.0	-2.8280458	0.21256623	-0.6907525	-2.943344	1172000	-0.0848628	0.39614215	0.0	-0.008173272	0.8336181	2.9057268e-10	199.6016013622284
293	-31.880943	0.64502084	-31.070822	-32.876076	999.0	-2.8051138	0.2450413	-1.6997828	-2.988352	1176000	-0.07837017	0.4618884	0.0	-0.014046535	0.83330363	-8.568168e-10	200.29934549331665
294	-30.364208	0.7635075	-29.380981	-31.297901	999.0	-2.9247801	0.11998491	-2.0610974	-2.9856575	1180000	-0.07760786	0.39621407	0.0	-0.114966705	0.8329941	9.983778e-10	201.00475645065308
295	-31.08071	1.5274483	-28.78801	-32.86128	999.0	-2.6262074	0.2915668	-1.240162	-3.0159137	1184000	-0.103566006	0.4611671	0.0	-0.036802247	0.83268756	-1.6093253e-09	201.67599606513977
296	-31.474434	1.4866241	-29.103865	-33.11949	999.0	-2.8584828	0.3436173	-0.61680156	-3.0601535	1188000	-0.0957253	0.39731368	0.0	-0.010771107	0.83237654	-1.1101365e-09	202.2993459701538
297	-30.668478	1.5604694	-28.852703	-33.07402	999.0	-2.7201881	0.21971177	-1.913841	-3.0064983	1192000	-0.100887924	0.44552487	0.0	-0.017377883	0.83206385	-1.7136336e-09	202.95966958999634
298	-31.519041	1.0826943	-30.650782	-33.370518	999.0	-2.786961	0.46132082	0.210473	-3.1868618	1196000	-0.04631716	0.3081435	0.0	-0.032882933	0.8317467	-1.7806888e-09	203.67999076843262
299	-32.102787	1.5008078	-30.018183	-33.75047	999.0	-2.9725704	0.18435189	-1.8238764	-3.132355	1200000	-0.10307959	0.44108716	0.0	-0.0427057	0.8314454	-3.1217933e-09	204.33119988441467
300	-30.726458	1.08272	-29.657732	-32.490875	999.0	-2.8185744	0.44360724	-0.4102506	-3.1909628	1204000	-0.08143585	0.48151648	0.0	-0.092205524	0.83113855	-1.8775463e-09	205.0246877670288
301	-30.55877	1.7817004	-27.814888	-32.363605	999.0	-2.7192369	0.2197737	-1.2833576	-2.86745	1208000	-0.09424945	0.2714433	0.0	-0.026583964	0.83083385	2.6822092e-10	205.70073437690735
302	-30.313692	1.0352736	-28.907177	-31.44196	999.0	-2.7992759	0.24578069	-1.707376	-3.0422277	1212000	-0.09049634	0.38337013	0.0	-0.013211548	0.8305279	-1.2144447e-09	206.33424401283264
303	-31.585337	1.4263768	-29.925186	-33.846054	999.0	-2.609661	0.49433792	0.06940234	-3.0087407	1216000	-0.08922765	0.7245298	0.0	-0.32006812	0.8302208	1.5646215e-10	207.05436205863953
304	-30.544483	0.8061673	-29.452135	-31.52138	999.0	-2.8395088	0.02284328	-2.6406093	-2.8469427	1220000	-0.07793671	0.3643049	0.0	-0.053714022	0.8299135	-3.5017733e-10	207.74157118797302
305	-31.062744	0.9642296	-29.593157	-32.081898	999.0	-2.7552583	0.1007593	-2.195682	-2.8499613	1224000	-0.085560866	0.45503646	0.0	-0.010048717	0.8296102	1.2293457e-09	208.37852931022644
306	-30.871407	1.0417349	-29.867594	-32.605305	999.0	-2.7543638	0.48001462	4.9772453	-2.8662083	1228000	-0.05792166	0.46373072	0.0	-0.10232848	0.829307	2.2724271e-09	209.0747151374817
307	-31.242825	0.5054192	-30.592033	-31.960968	999.0	-2.8626797	0.093972966	-2.1534727	-2.9153867	1232000	-0.08319463	0.40871644	0.0	-0.034742024	0.8290141	-1.0803343e-09	209.81973814964294
308	-29.800192	2.0938077	-26.395102	-31.68521	999.0	-2.967034	0.11299222	-2.442668	-3.0558538	1236000	-0.086962804	0.52892566	0.0	-0.09885724	0.82872164	9.834766e-10	210.4572718143463
309	-30.40627	0.3347657	-30.005262	-30.885141	999.0	-2.384273	0.43395093	-0.6000083	-2.9097178	1240000	-0.08418469	0.5050329	0.0	-0.16690084	0.82842815	4.6193602e-10	211.17164421081543
310	-31.46989	1.7150137	-29.20892	-33.162796	999.0	-2.8560648	0.15076531	-2.233892	-2.992873	1244000	-0.076997675	0.4381819	0.0	-0.0042585656	0.82813436	-1.2442469e-09	211.8760540485382
311	-30.380545	1.3564626	-28.724272	-32.502506	999.0	-2.7663574	0.22141992	-1.7711844	-2.9229357	1248000	-0.07898791	0.3434747	0.0	-0.0049008317	0.8278431	1.0952353e-09	212.56065964698792
312	-30.688595	0.7630546	-29.645851	-31.53995	999.0	-2.7127023	0.34405294	-0.8884682	-2.900093	1252000	-0.083579205	0.49345765	0.0	-0.036314353	0.82755435	-4.0978193e-10	213.2515013217926
313	-31.913843	1.2458761	-30.381868	-33.616062	999.0	-2.7987328	0.09783594	-1.9848101	-2.8357594	1256000	-0.09892392	0.45151743	0.0	-0.05074119	0.8272647	-1.1175871e-09	213.92563796043396
314	-31.207363	0.46721423	-30.813602	-31.99939	999.0	-2.781172	0.32142168	-1.4117417	-3.0794015	1260000	-0.07688251	0.44273722	0.0	-0.051871404	0.82696974	-9.685755e-11	214.55634093284607
315	-30.63652	1.3671061	-29.22537	-32.887634	999.0	-2.8712385	0.065766044	-2.4685404	-2.9140122	1264000	-0.09283246	0.46170694	0.0	-0.12843102	0.82667774	2.3171305e-09	215.21367073059082
316	-30.84643	0.87877214	-29.732355	-32.0529	999.0	-2.6192927	0.52987957	-0.5947977	-3.1306963	1268000	-0.07840689	0.52132714	0.0	-0.1094899	0.8263829	2.4214386e-09	215.927983045578
317	-30.751995	1.1593287	-28.793283	-31.764137	999.0	-2.8795009	0.16064318	-2.3411887	-3.1236734	1272000	-0.07599157	0.46484655	0.0	-0.022069842	0.8260903	-1.7434358e-09	216.55212140083313
318	-30.586887	1.1127733	-29.660242	-32.483643	999.0	-2.7318287	0.14792979	-1.7654877	-2.9144096	1276000	-0.080651164	0.36079615	0.0	-0.09365073	0.8258002	1.3113022e-09	217.21333575248718
319	-30.857937	0.6651018	-29.762463	-31.539309	999.0	-2.5852773	0.72179824	0.8892532	-3.1666472	1280000	-0.07936168	0.7010907	0.0	-0.29219797	0.8255113	-8.5681684e-10	217.87210750579834
320	-30.9543	0.75492924	-29.937153	-32.015343	999.0	-2.9128883	0.048971094	-2.62633	-2.9490514	1284000	-0.07392034	0.41724977	0.0	-0.044465065	0.82522357	3.948808e-10	218.53751397132874
321	-31.454239	0.46957716	-30.896906	-32.044086	999.0	-2.5980804	0.4757695	-0.12483901	-2.954304	1288000	-0.087603	0.515307	0.0	-0.12467127	0.8249385	-2.9802327e-11	219.2161476612091
322	-30.195946	0.91521823	-29.08927	-31.467155	999.0	-2.8854046	0.29239538	-1.8646247	-3.1667573	1292000	-0.0999749	0.4622851	0.0	-0.047221437	0.8246518	-1.9073485e-09	219.88883185386658
323	-30.09855	0.34344137	-29.63737	-30.569689	999.0	-2.7911043	0.2089273	-1.2458827	-2.8795536	1296000	-0.089348	0.37111706	0.0	-0.01667694	0.82435924	1.4156103e-09	220.50944828987122
324	-29.33928	1.2282853	-27.69027	-31.043695	999.0	-2.7302837	0.045779064	-2.3780656	-2.7641375	1300000	-0.093185864	0.46868968	0.0	-0.072695985	0.8240641	1.0579825e-09	221.1813576221466
325	-29.612637	1.0715346	-28.870745	-31.460947	999.0	-2.6159225	0.37743133	-0.34346777	-2.9631176	1304000	-0.08334796	0.42297292	0.0	-0.070320904	0.8237675	7.0035466e-10	221.88330078125
326	-30.112116	0.6967231	-28.990614	-30.854025	999.0	-2.6896808	0.12935543	-1.9729136	-2.7819552	1308000	-0.08906337	0.41821155	0.0	-0.04561785	0.8234711	1.6167759e-09	222.51840043067932
327	-30.138237	1.8397297	-27.287657	-32.41162	999.0	-2.6008546	0.39964604	-1.1958458	-3.059479	1312000	-0.09072462	0.46278113	0.0	-0.07350027	0.8231731	-3.3527614e-10	223.1972234249115
328	-30.945904	1.2059135	-28.954159	-32.176987	999.0	-2.81304	0.1737532	-2.0228133	-2.9450731	1316000	-0.08682408	0.47265005	0.0	-0.022660919	0.82287395	1.0058284e-09	223.86837124824524
329	-30.658993	1.0345148	-29.461002	-32.24945	999.0	-2.683148	0.2829681	-0.97604036	-2.926486	1320000	-0.08818273	0.38279098	0.0	-0.028180458	0.8225741	-2.2351737e-10	224.48139691352844
330	-31.076193	1.7284242	-29.537054	-33.84106	999.0	-2.7908804	0.20983502	-1.9209592	-2.9723747	1324000	-0.09530229	0.38043675	0.0	-0.019696876	0.8222734	-5.5879357e-10	225.17608904838562
331	-30.533295	0.95829034	-28.967142	-31.354631	999.0	-2.667062	0.4467805	-1.0588386	-3.087191	1328000	-0.06373283	0.37705845	0.0	-0.049902197	0.8219701	3.0547376e-10	225.85914087295532
332	-30.792637	1.8517346	-27.953678	-32.46118	999.0	-2.732913	0.260731	-1.3627772	-2.979873	1332000	-0.08854212	0.40796012	0.0	-0.029190682	0.82167476	1.1026858e-09	226.50433468818665
333	-29.506533	0.62493277	-28.632679	-30.302778	999.0	-2.8258889	0.21708578	-0.8770646	-2.9427896	1336000	-0.08053351	0.4182395	0.0	-0.04548812	0.8213784	1.2665986e-09	227.17876076698303
334	-31.333288	1.3968534	-29.751045	-33.53158	999.0	-2.681227	0.12265374	-2.003755	-2.761951	1340000	-0.08621283	0.4788419	0.0	-0.0335375	0.8210837	8.195644e-11	227.91865038871765
335	-30.200806	0.62906414	-29.41164	-31.07313	999.0	-2.8954883	0.07918046	-2.5168111	-2.9733558	1344000	-0.08811464	0.4497177	0.0	-0.0503681	0.8207881	1.1399388e-09	228.6974573135376
336	-30.88091	0.719955	-29.830421	-31.856956	999.0	-2.494778	0.34331116	-0.94708097	-2.9009671	1348000	-0.100595966	0.49581927	0.0	-0.11023541	0.82049185	4.1723247e-10	229.4218442440033
337	-29.824776	1.2034405	-28.071968	-31.462778	999.0	-2.8751214	0.17997132	-2.0150557	-3.007361	1352000	-0.081578545	0.4796413	0.0	-0.03722336	0.82019037	-2.1457671e-09	230.3899986743927
338	-29.938648	0.9591885	-28.391806	-30.763443	999.0	-2.7179487	0.12949881	-1.7843103	-2.8053083	1356000	-0.0922944	0.40546656	0.0	-0.07508657	0.81989074	-9.1642144e-10	231.88712167739868
339	-30.256128	0.8796926	-28.769812	-31.067558	999.0	-2.6573822	0.43178457	-1.1083425	-3.1098661	1360000	-0.06982425	0.42169896	0.0	-0.07827226	0.8195889	6.03497e-10	232.72593760490417
340	-29.384216	1.5964723	-27.632763	-31.961826	999.0	-2.7863612	0.085184745	-2.3891296	-2.8576357	1364000	-0.07828643	0.35275403	0.0	-0.05024586	0.8192925	-1.0803343e-09	233.3586597442627
341	-29.514309	1.3776857	-27.317724	-31.120888	999.0	-2.5019083	0.36046505	-1.1354632	-2.9760995	1368000	-0.107727006	0.39121348	0.0	-0.02914039	0.8189986	-8.2701446e-10	234.07845950126648
342	-29.94461	2.320145	-27.670685	-33.75156	999.0	-2.7356381	0.30430296	-1.7326179	-3.0874217	1372000	-0.08404364	0.3585191	0.0	-0.014147509	0.81869775	-7.1525574e-10	234.78871083259583
343	-30.422943	1.7231911	-28.132883	-32.09351	999.0	-2.806814	0.09294742	-2.4270663	-2.9058733	1376000	-0.08748334	0.3876428	0.0	-0.009471677	0.8183976	1.6242266e-09	236.9497618675232
344	-30.53632	1.1575376	-29.249063	-32.414448	999.0	-2.4931686	0.48109937	-0.48492956	-2.8859248	1380000	-0.07152718	0.62291867	0.0	-0.24699771	0.81809634	-7.599592e-10	237.67894554138184
345	-29.526993	0.8978116	-28.594952	-30.882965	999.0	-2.7667012	0.014388642	-2.666968	-2.7946076	1384000	-0.08487296	0.47381967	0.0	-0.037931375	0.8178007	-1.1697412e-09	238.5383915901184
346	-30.238834	1.0109547	-29.039682	-31.79798	999.0	-2.6062086	0.21885715	-1.5712664	-2.8004496	1388000	-0.08080493	0.43628922	0.0	-0.057811245	0.81750494	4.2468312e-10	239.38312935829163
347	-31.072031	1.4481665	-29.637373	-33.326504	999.0	-2.7389743	0.06752535	-2.248222	-2.7764697	1392000	-0.09362649	0.48067683	0.0	-0.06546086	0.817211	3.427267e-10	240.32758140563965
348	-29.784546	1.1853578	-27.919756	-31.09726	999.0	-2.8836694	0.24897099	-1.7797794	-3.094054	1396000	-0.09274528	0.54110694	0.0	-0.06596363	0.8169135	1.1026859e-09	242.55937504768372
349	-30.283438	0.9522567	-29.114758	-31.729204	999.0	-2.6118424	0.28903532	-1.6906533	-3.0528321	1400000	-0.061654877	0.3731029	0.0	-0.03560341	0.81661385	-7.599592e-10	244.19553780555725
350	-29.442345	1.2320194	-28.130568	-31.340288	999.0	-2.771583	0.20415026	-2.119151	-3.0575118	1404000	-0.07987891	0.38161325	0.0	-0.018248089	0.8163227	-3.054738e-10	245.13387179374695
351	-30.814116	1.1728384	-29.806667	-32.801983	999.0	-2.6477735	0.1700435	-1.9761682	-2.9678566	1408000	-0.1029015	0.4230966	0.0	-0.10057102	0.8160326	1.0654331e-09	245.95404362678528
352	-28.420132	0.69338036	-27.387346	-29.322355	999.0	-2.9552119	0.18937902	-2.236327	-3.1812353	1412000	-0.066429436	0.46884775	0.0	-0.16264723	0.8157363	-3.72529e-10	246.93357229232788
353	-30.050825	0.8969409	-29.00502	-31.071539	999.0	-2.4197474	0.36977676	-1.384388	-2.8234735	1416000	-0.10423191	0.5345589	0.0	-0.11594255	0.81544536	3.799796e-10	247.57950091362
354	-30.159567	1.3215504	-28.425476	-32.101665	999.0	-2.7516403	0.25266802	-1.8129925	-3.0384197	1420000	-0.08551955	0.43533945	0.0	-0.041056477	0.81514853	3.799796e-10	248.31642317771912
355	-29.120487	2.4969773	-26.607357	-31.86922	999.0	-2.79385	0.22361004	-1.4283543	-2.9668975	1424000	-0.074113265	0.4440778	0.0	-0.061486542	0.814852	-4.768372e-10	249.01523089408875
356	-30.735073	0.75396585	-29.818941	-31.868227	999.0	-2.5661447	0.33978167	2.0803285	-2.9089391	1428000	-0.082733646	0.41308445	0.0	-0.074800566	0.81455815	-2.3096802e-10	249.72606372833252
357	-30.68226	1.8305842	-28.660305	-33.658066	999.0	-2.8815064	0.11241518	-1.6393251	-2.9953518	1432000	-0.09412404	0.44040674	0.0	-0.027132824	0.81426567	-3.5017733e-10	250.4268000125885
358	-30.55164	1.4556016	-29.147404	-32.79654	999.0	-2.681375	0.32583788	-0.16331106	-2.938437	1436000	-0.10053211	0.48523927	0.0	-0.03781692	0.8139692	-8.866191e-10	251.2118043899536
359	-29.93696	1.3858942	-28.566715	-32.099598	999.0	-2.8228028	0.13821673	-1.8702569	-3.0205388	1440000	-0.08786126	0.39992803	0.0	-0.04609224	0.8136677	7.450596e-12	251.9485228061676
360	-29.753593	0.65025026	-29.112164	-30.574469	999.0	-2.7303076	0.10241771	-1.983444	-2.829178	1444000	-0.10109008	0.37966618	0.0	-0.043009356	0.813366	-8.419156e-10	252.7658348083496
361	-29.773956	1.4134465	-28.156004	-31.735603	999.0	-2.6285331	0.41109437	0.32284242	-3.025096	1448000	-0.073644474	0.52977073	0.0	-0.1813122	0.8130601	-1.2889505e-09	253.4476957321167
362	-30.100971	0.9478465	-28.510162	-30.99482	999.0	-2.6158915	0.3990578	2.0018106	-3.0560398	1452000	-0.06586965	0.47342235	0.0	-0.11857098	0.81275874	1.1920925e-10	254.14162755012512
363	-29.767076	1.9837159	-28.053787	-33.08455	999.0	-2.8223464	0.0811693	-2.5554185	-2.9710002	1456000	-0.087333895	0.48362613	0.0	-0.06489038	0.81246376	1.639128e-10	254.88310074806213
364	-27.858616	1.6241026	-25.755621	-30.207151	999.0	-2.684047	0.25181162	-2.101499	-3.0240335	1460000	-0.07275964	0.3229033	0.0	-0.036360446	0.8121689	7.45058e-10	255.52332282066345
365	-29.079983	1.4102049	-26.76018	-30.43066	999.0	-2.658679	0.19858935	-1.945094	-2.9037204	1464000	-0.07896924	0.2954426	0.0	-0.024656586	0.81187785	-9.685754e-10	256.2525956630707
366	-29.071888	1.2393327	-27.642971	-30.362617	999.0	-2.6284337	0.31429875	-1.1586692	-2.953608	1468000	-0.09812407	0.28951597	0.0	-0.009194553	0.8115882	3.6507847e-10	256.9945363998413
367	-28.839743	0.41461784	-28.462036	-29.53421	999.0	-2.744036	0.2487597	-1.8071287	-2.9945202	1472000	-0.09133152	0.3629166	0.0	-0.025881201	0.811293	-9.0897084e-10	257.7696397304535
368	-28.94393	0.687551	-27.82604	-29.609102	999.0	-1.9932237	0.5807428	-0.0008366108	-2.9311647	1476000	-0.06904952	0.8767466	0.0	-0.5356817	0.8109967	3.9488082e-10	258.4656729698181
369	-30.62593	0.72791415	-30.029198	-31.823343	999.0	-2.7674155	0.21955742	-1.5829391	-2.967315	1480000	-0.07331036	0.46586972	0.0	-0.030302655	0.8107055	9.983778e-10	259.3469898700714
370	-29.268661	2.0999658	-26.20704	-31.994205	999.0	-2.7912898	0.086248785	-2.4533389	-3.050903	1484000	-0.07214236	0.38679808	0.0	-0.03991631	0.8104177	5.9604655e-11	260.0103831291199
371	-29.794802	0.6200322	-29.1184	-30.740282	999.0	-2.6354933	0.10234562	-2.2311866	-2.766757	1488000	-0.085810736	0.437135	0.0	-0.023452029	0.81013334	1.4454127e-09	260.72270369529724
372	-29.412556	1.942636	-26.849258	-31.959877	999.0	-2.639774	0.28634918	-1.5861934	-2.9382882	1492000	-0.093075536	0.48718387	0.0	-0.025439285	0.80984837	1.0207295e-09	261.4930839538574
373	-29.118113	0.7947449	-28.169369	-30.221273	999.0	-2.5742984	0.16384225	-2.023432	-2.8221617	1496000	-0.061268885	0.31099057	0.0	-0.014163781	0.8095588	-3.6507847e-10	262.23415184020996
374	-30.015991	0.81689674	-29.19415	-31.069668	999.0	-2.7023113	0.087486945	-2.2939034	-2.7944875	1500000	-0.07394089	0.37042576	0.0	-0.003420338	0.8092764	-1.6242266e-09	263.0031774044037
375	-29.32497	0.9397865	-28.202406	-30.808859	999.0	-2.6102118	0.19344623	-1.7953286	-2.8936987	1504000	-0.080128916	0.34915814	0.0	-0.010074198	0.80899704	2.8312208e-10	263.777001619339
376	-29.519543	0.36090174	-28.909796	-29.835342	999.0	-2.6602693	0.11816068	-2.2298942	-2.814083	1508000	-0.08162622	0.3695779	0.0	-0.012901191	0.80871755	-2.533198e-10	264.48921179771423
377	-28.789768	1.1998312	-27.109152	-29.982256	999.0	-2.654733	0.17158465	-2.0975828	-2.8100233	1512000	-0.09425174	0.36236167	0.0	-0.033993192	0.80843705	-4.2468307e-10	265.2574071884155
378	-28.041115	1.3575193	-26.300968	-29.886892	999.0	-2.4439323	0.32632825	-1.3852043	-2.920482	1516000	-0.084940575	0.38248894	0.0	-0.09418644	0.8081519	-4.2468312e-10	265.95454716682434
379	-30.063675	1.3740692	-28.684843	-32.15243	999.0	-2.6904404	0.1992403	-1.768843	-2.8411727	1520000	-0.0926653	0.3839932	0.0	-0.0044960827	0.80786645	5.4389226e-10	266.6168007850647
380	-29.411234	0.78293073	-28.589626	-30.321981	999.0	-2.6771145	0.23634377	-1.4230993	-2.838099	1524000	-0.08389187	0.37352517	0.0	-0.0050352328	0.80757654	5.8859595e-10	267.3902771472931
381	-28.180166	1.0001215	-26.798449	-29.227175	999.0	-2.7226396	0.20082226	-1.630325	-2.8278713	1528000	-0.09472096	0.3538734	0.0	-0.05514759	0.807287	-5.662441e-10	268.08601808547974
382	-30.627125	1.4129512	-28.971834	-32.819664	999.0	-2.6168418	0.1586682	-1.7424283	-2.7197788	1532000	-0.09022462	0.4641712	0.0	-0.039289735	0.8069931	-1.1846423e-09	268.78914499282837
383	-29.818375	1.6531101	-27.82607	-31.760748	999.0	-2.7541342	0.076072514	-2.3225043	-2.8005276	1536000	-0.09256421	0.4372332	0.0	-0.06817019	0.8066973	2.8908251e-09	269.4334514141083
384	-28.762873	0.86172867	-27.836143	-29.857868	999.0	-2.55036	0.26258627	-1.846084	-2.9106283	1540000	-0.102171585	0.4823063	0.0	-0.03880112	0.8063985	-2.1010638e-09	270.13513135910034
385	-28.133194	0.77520907	-27.421335	-29.301342	999.0	-2.6004844	0.093685016	-2.0580072	-2.6667395	1544000	-0.0918157	0.39922678	0.0	-0.03659758	0.80609494	-4.023314e-10	270.87956166267395
